created_at,file_name,followers,friends,group_name,location,retweet_count,screenname,search_query,text,twitter_id,username,polarity,partition_0,partition_1
9/24/2020 3:56,Uganda,64233,1042,Uganda,Rwanda,1,albcontact,#Uganda,#Uganda  Now CMI misinformation tries to spin Joan Kagezi’s assassination upon #Rwanda https://t.co/QKP6g87zxo via @virungapost,1308978605763039233,Albert Rudatsimburwa 🇷🇼,-0.7351,Politics,Uganda
9/24/2020 3:56,Uganda,40,0,Uganda,,1,hoa_pals,#Uganda,"#Djibouti #Eritrea #Ethiopia #Somalia #Sudan #SouthSudan #Kenya #Uganda                                                           We are inclusive of all the countries in the Horn of Africa, interconnecting through our rich history and common culture",1308978559680155652,Pan Africans for Liberation and Solidarity,0.5574,Politics,Uganda
9/24/2020 3:33,Uganda,455,125,Uganda,"Kampala, Uganda",6,whispereye_news,#Uganda,“Witch-hunt”- EOC boss charged with thumped up corruption charges after her refusal to approve Big Shots’ highly priced tenders #News #Uganda #Africa #WhisperEyeUpdates @RebeccaKadagaUG https://t.co/tGnuZSNUxh,1308972757326200838,Whisper Eye Updates,-0.2551,Politics,Uganda
9/24/2020 3:31,Uganda,11292,2100,Uganda,"Kampala, Uganda",3,pbusharizi,#Uganda,Being wealthy is about keeping more of what you earn.... @newvisionwire #Uganda Shillings &amp; Cents: WHY YOUR RATE OF SAVINGS IS IMPORTANT https://t.co/9kmRgfbzle,1308972284615548930,paul busharizi,0.6166,Politics,Uganda
9/24/2020 3:30,Uganda,86452,1321,Uganda,"Washington, DC and Global",3,WorldBankWater,#Uganda,#Uganda’s Micro-Scale Irrigation Program aims to support the country’s smallholders by  ⛏️Breaking down barriers 👨🏿‍🌾Empowering Farmers 💻Utilizing Digital Technology  https://t.co/q56khoYOwy #UGirrigation https://t.co/2VxBm46fxS,1308971943937355776,World Bank Water,0.4019,Politics,Uganda
9/24/2020 3:11,Uganda,2157,2687,Uganda,Toronto,0,Kevinsevenup,#Uganda,So long as #China doesn't teach #Uganda how to #lie and #bullshit on number of cases .....#China has little or no #respect in the #world. https://t.co/IVOsRJKpob,1308967153828327426,Kevin 🇨🇦,-0.1585,Politics,Uganda
9/24/2020 3:07,Uganda,7081343,4555,Uganda,"Beijing, China",9,PDChina,#Uganda,"Chinese hospitals will cooperate with a hospital in #Uganda to fight #COVID19, the Chinese embassy in Uganda said on Wed. The two parties will cooperate in experience sharing, tele-consultations, academic exchanges, talent training, and the dispatch of anti-epidemic experts. https://t.co/NsEhjJLqRb",1308966301000499200,"People's Daily, China",0.6908,Politics,Uganda
9/24/2020 3:00,Uganda,962,1144,Uganda,"Abbottabad, Hazara, Pakistan.",0,timurhyat,#Uganda,Uganda: FAO Warns of Severe Dry Spell https://t.co/MWstUKUqzs #uganda,1308964598851215363,Sardar Taimur Hyat-Khan,-0.4588,Politics,Uganda
9/24/2020 3:00,Uganda,7389,210,Uganda,"London, England",1,FurtherAfrica,#Uganda,"#Rwanda , #Uganda and #Tanzania single #stockmarket - #africa #capitalmarkets #stocktrading #stockbroker #equity #trading https://t.co/ZXPiCI75dc",1308964396803260416,Further Africa,0,Politics,Uganda
9/24/2020 2:34,Uganda,309,167,Uganda,"Kampala, Uganda",2,RadaSafaris1,#Uganda,A mind that is stretched by a new experience can never go back to its old dimensions. #traveltheraway   Travel with us for the best travel experiences.  https://t.co/gKLOErTdu0  info@radasafaris.com  bookings@radasafaris.com  #Uganda https://t.co/QYIMmWgzi9,1308957907137032192,Rada Safaris,0.6369,Politics,Uganda
9/24/2020 2:30,Uganda,498,282,Uganda,Worldwide ,2,dariustours,#Uganda,#uganda is open for tourism. 🙏🙌💪💪  Send us an email for all your travel needs on tours@travelwithdarius.com https://t.co/nutRHruxuG,1308957029961281536,Darius Tours,0,Politics,Uganda
9/24/2020 2:29,Uganda,745,101,Uganda,Worldwide,0,dariustvlive,#Uganda,#uganda is open for tourism. 🙏🙌💪💪  Send us an email for all your wildlife content today on tv@travelwithdarius.com  #darius #dariustvlive https://t.co/9bHutSwjeD,1308956816185982977,Darius TV LIVE,0,Politics,Uganda
9/24/2020 2:28,Uganda,19888,0,Uganda,NYC,0,tEconomics,#Uganda,#Uganda Coronavirus Recovered at 2778 Persons https://t.co/dSvE3CCtlV https://t.co/VmRqA3i0Wx,1308956489705455616,Trading Economics,0,Politics,Uganda
9/24/2020 2:12,Uganda,1147,107,Uganda,,1,lilimobeth,#Uganda,"#Uganda NTV AKAWUNGEEZI Investors have been getting free land. They sell, lease &amp; get loans using the same free land.~ Lands minister, Betty Kamya Do these investors present their bank statements to show proof of funds? What happened to Naguru satellite city project?  Vote #NUP☂️ https://t.co/CoNawyA1i1",1308952523848392705,Aubriana Aurora,0.7882,Politics,Uganda
9/24/2020 2:01,Uganda,249,616,Uganda,Kampala,0,Neil_Yga,#Uganda,"#Uganda #COVID19 situation.   Every man for himself, God for us all. https://t.co/G2szaCJVlG",1308949583750406145,Frank Neil,0.2732,Politics,Uganda
9/23/2020 23:53,Uganda,7,21,Uganda,,0,AzizMakosa,#Uganda,Those who spread fake news are more dangerous. We need to eliminate those for a better #Uganda. Most times they are the thieves &amp; their relatives https://t.co/nomZyk81Ts https://t.co/9KfsO48EyN,1308917539364364289,Abdul Aziz Makosa,-0.7841,Politics,Uganda
9/23/2020 23:52,Uganda,377,1978,Uganda,United Kingdom,0,UtopiaLibera,#Uganda,This is just how “things” work in @BorisJohnson #BrexitBritain  World would cry foul play if it was #Uganda under #IdiAmin https://t.co/Chdzr8Yod0,1308917239219924993,RK,-0.1779,Politics,Uganda
9/23/2020 23:47,Uganda,1907,1377,Uganda,United Kingdom,0,Africa_Alert,#Uganda,UTB partners with Agribusiness Enterprises to enhance Agro-Tourism Development #Uganda @UgandaEverton @UGConventionUK https://t.co/McPmz3tp0L,1308916040408145922,Africa Alert,0,Politics,Uganda
9/23/2020 23:21,Uganda,344,60,Uganda,New York,0,AmyasNaegele,#Uganda,"Lugbara miniature ritual blades, western #Uganda, 1950’s. #africanmetal #africanart #africanritual https://t.co/fvWe57K1NH",1308909412900368386,Amyas Naegele,0,Politics,Uganda
9/23/2020 23:14,Uganda,175,17,Uganda,Uganda🇺🇬,0,thepearltimes,#Uganda,MPs bitter with Byabakama’s EC over nomination names | #PearlTimesNews | #UgandaDecides2021 | #Uganda | #UgVotes2021 | #UgandaNews   Read: https://t.co/LwnOj4Gcw8  Photos: Courtesy  https://t.co/LwnOj4Gcw8,1308907567167533056,The Pearl Times,-0.0772,Politics,Uganda
9/23/2020 23:07,Uganda,175,17,Uganda,Uganda🇺🇬,0,thepearltimes,#Uganda,Bobi Wine’s NUP announces dates for fresh nomination for Kampala Mayor flag bearer after Latif Ssebagala withdrawal | #PearlTimesNews | #Uganda | #UgandaNews | #ugdecides2021 | #UgVotes2021   Read: https://t.co/F22Lvumraf  Photos: Courtesy https://t.co/F22Lvumraf,1308905734940352520,The Pearl Times,0.5994,Politics,Uganda
9/23/2020 23:06,Uganda,417022,1822,Uganda,Africa,0,allafrica,#Uganda,Food and Agricultural Agency Warns of Severe Dry Spell in Uganda https://t.co/ijoSluYukl #Uganda https://t.co/KlRfvsPiGY,1308905507810422789,allAfrica.com,-0.4588,Politics,Uganda
9/23/2020 23:02,Uganda,175,17,Uganda,Uganda🇺🇬,0,thepearltimes,#Uganda,Fire Aftermath: Makerere Administrators set to shift from Main Building to CTF One | #PearlTimesNews | #Uganda | #UgandaNews | #MakerereFire   Read: https://t.co/ebnOVtMQIY  Photos: Courtesy https://t.co/ebnOVtMQIY,1308904525881802752,The Pearl Times,0.0258,Politics,Uganda
9/23/2020 22:37,Uganda,275,175,Uganda,Africa,0,GambetaNews,#Uganda,Government give contractor till 30 November to finish Masaka Market project in Uganda  #Africa #Infrastructures #Construction #Uganda #Project   https://t.co/1sdiRxvUJi,1308898311567486981,GambetaNews.com,0,Politics,Uganda
9/23/2020 22:25,Uganda,224,166,Uganda,"Tampa, FL",0,Amarejordan3,#Uganda,"200,000ugx.... giveaway to anyone that follows me ...likes, comments and retweets....if you have PayPal..or chipper cash....text me ..after doing what l requested..no cap...#Trending #TrendingNow ...#Uganda",1308895283477123072,paulgotkeys,0,Politics,Uganda
9/23/2020 21:59,Uganda,80,102,Uganda,"Kampala, Uganda",1,FamilyUganda,#Uganda,"Roll back the teenage pregnancy crisis in #Uganda, make Sexual reproductive health services, information and Rights accessible. Join us with @Amref_Uganda for the live tweet chat this friday.#BreakTheSRHRBarriers #WCD2020 @UNFPAUganda @RMalango2015 @MinofHealthUG @alainsibenaler https://t.co/80i7k8CZHX",1308888673656680449,Uganda Family Planning Consortium (UFPC),-0.4404,Politics,Uganda
9/23/2020 21:44,Uganda,266,744,Uganda,"London, England",0,Ent3rM,#Uganda,🎶So Into You 🎶 guitar acoustic session with #markmulwanyi_256   🖤💛❤🇺🇬🇺🇬  #liveperformance  #talentedartists #magicmoments #live #african #livemusic #guitarist #vocals #ent3r_media #ugandan #singer #performer #blackmenmagic #uganda #guitarcover #acousticguitars #rnb #oldskool https://t.co/kIzBtRd4dw,1308885004294946819,Ent3r_Media🇺🇬,0,Politics,Uganda
9/23/2020 21:36,Uganda,130,498,Uganda,"Dar es Saalam, Tanzania",1,bongani_saidi,#Uganda,🚨🔞I spend hours every day perfecting my craft ✍. Our website goes live on Saturday at 00:00 hrs GMT +2 🔞🚨 #gal #sports #sportsbets #sportsbet #betting #meridianbet #Tanzania #Kenya #Uganda https://t.co/eoWbsD4P73,1308882940756189185,Mtanzania Asiyejua Kiswahili,0.5106,Politics,Uganda
9/23/2020 21:34,Uganda,455,125,Uganda,"Kampala, Uganda",0,whispereye_news,#Uganda,Exclusive: Christian coalition for leadership roasts NUP for promoting sectarianism #News #Uganda #Africa https://t.co/wx1Zsy1WQG,1308882367071879175,Whisper Eye Updates,0.4588,Politics,Uganda
9/23/2020 21:28,Uganda,5898,6022,Uganda,,0,kinGMox256,#Uganda,Vee really got an attitude 😒and for this reason I think Neo has patience.  #Laycon all the way.  #uganda 🇺🇬 #BBNaijaLocdown2020,1308881068393627648,Sⓐⓜiⓐ Bⓦⓞⓨ.🇺🇬🇰🇪,0,Politics,Uganda
9/23/2020 21:19,Uganda,5,63,Uganda,,0,mattactis,#Uganda,#Uganda #covid19 #caronavirus BBC News - Coronavirus: Health chief hails Africa's fight against Covid-19 https://t.co/KbAgy6MYMs,1308878646208270337,Matthew Actis,-0.3818,Politics,Uganda
9/23/2020 21:16,Uganda,511,564,Uganda,"Kampala, Uganda",0,Mahadikungu,#Uganda,"On the story of Ruth Awuor who purportedly got healed of HIV after being prayed for by a Kenyan Pastor, this what I have to say;  If you are HIV positive, your viral load is the number of virus particles in your blood. #HIV #Uganda #RuthAwuor",1308878019071803405,Kungu Al-mahadi Adam,0.5994,Politics,Uganda
9/23/2020 20:55,Uganda,511,564,Uganda,"Kampala, Uganda",0,Mahadikungu,#Uganda,"The purpose is to foster awareness among the global community on the importance of tourism and its social, cultural, political and economic value. This year's event will be in Fort Portal tourism city. @UgTourismBoard #PearlofAfrica #WTDUG2020 #Uganda #StaySafeUg https://t.co/JQOonIxIcT",1308872622810304515,Kungu Al-mahadi Adam,0.5994,Politics,Uganda
9/23/2020 20:52,Uganda,511,564,Uganda,"Kampala, Uganda",0,Mahadikungu,#Uganda,Uganda will join the rest of the world to celebrate the International World Tourism Day on the 27th September 2020 under the theme “Tourism and Rural Development”. #TourismUganga #PearlofAfrica #WTDUG2020 #Uganda #StaySafeUg https://t.co/f8hksV37f1,1308871761572909058,Kungu Al-mahadi Adam,0.7096,Politics,Uganda
9/23/2020 20:45,Uganda,9122,415,Uganda,,1,CephasTendereza,#Uganda,#Uganda @kampalaFA club @CatdaClub is looking for an Office Attendant as seen below.   https://t.co/PtxACzbaba https://t.co/caizT1VZeO,1308870149370413058,Cephas TENDEREZA - MWWM,0,Politics,Uganda
9/23/2020 20:36,Uganda,3162,2204,Uganda,London,0,Lavender_Wild,#Uganda,📷 Experience Uganda with #wildographer &amp; guide @clintschippersafari and clap eyes on the prehistoric Shoebill Stork and other unique wildlife Uganda has to offer. ・・・ #travelwithclint #Uganda #shoebill #earthcapture #wildography... https://t.co/tvUsH3OiU9,1308867896916037632,Lisa Lavender,0,Politics,Uganda
9/23/2020 20:22,Uganda,1220,4996,Uganda,Rwanda,0,umuragewacu,#Uganda,"#September,Special cover #ThisIsEAC, Katogo dish is very popular in #Uganda, traditional breakfast dish #Travel and #Eat #LocalUgandanFood #VisitEAC #ChooseEAC #Visitheritage #SustainableTourism #TourismForTomorrow @Theeacideserve @eacmediacentre @jumuiya #TravellerFoods #Foods https://t.co/k7gkGoB9tQ",1308864296047304707,Umurage Wacu Group,0.4754,Politics,Uganda
9/23/2020 20:21,Uganda,7643,8287,Uganda,"Helsingborg, Skåne Sweden",0,Gjallarhornet,#Uganda,Masaka Kids Africana Dancing Joy Of Togetherness ft 3wash_hip_hop &amp; Karina Palmira  #MASAKAKIDSAFRICANA #Uganda   https://t.co/8wXrKDzacC,1308863983840096257,Oden,0.5859,Politics,Uganda
9/23/2020 20:20,Uganda,1751,1091,Uganda,"Oxford, England",0,davosano,#Uganda,@Kitsades @DonaldBKipkorir 😂😂 wacha siasa wewe. In fact I think based on the original map we would have been better off being left to be part of #Uganda 🤷🏽‍♂️,1308863850280816640,👑 David D M Osano 🌎,0.6369,Politics,Uganda
9/23/2020 20:20,Uganda,7643,8287,Uganda,"Helsingborg, Skåne Sweden",0,Gjallarhornet,#Uganda,#Dance - Inspiring #Kids From #Uganda Show off Their Amazing Dance Skills in Choreographed Routines  #MASAKAKIDSAFRICANA  https://t.co/otLLVHbzTq,1308863787345248256,Oden,0.765,Politics,Uganda
9/23/2020 20:07,Uganda,2368,1610,Uganda,WI (but my heart’s in Uganda),0,RacheLeeanne,#Uganda,📬📦 Have you ever shipped a package to Uganda before?   I would LOVE your advice!  #ShippingInternationally #Uganda #ShiningHope✨ https://t.co/xUo2z1AGhx,1308860497542995970,Rachel L. Sanders,0.7371,Politics,Uganda
9/23/2020 20:03,Uganda,15,29,Uganda,,0,feminstyle,#Uganda,"FemInStyle Africa is a magazine for the African Woman, by African Women. We will be launching on 28th Sept, next week. Save the date! #EricaOnceSaid #JKlive #Magoha #TV47OnDSTV #Botswana #SouthAfrica #feminstyleafrica #genderequity #Uganda #NSMQ2020 #whereisnairobi #JKLive https://t.co/yKgJkZQ4Hw",1308859639996579843,feminstyle.africa,0.5411,Politics,Uganda
9/23/2020 19:51,Uganda,163,1167,Uganda,,2,orphanege,#Uganda,Kindly consider #giving back to #poor orphans in #Uganda as one way to #change their lives and #empower them for the #future. Every little #donation is welcomed you can donate through https://t.co/nY3cDQbN9T on +256708839171 #charity #donate #sponsorachild #Kindness #Prayers https://t.co/gOi04jwvUt,1308856527432880134,"Matovu Alozious , LightOfJesusOrphanegeMinistry",0.6527,Politics,Uganda
9/23/2020 19:48,Uganda,679,4541,Uganda,"Mityana, Uganda",1,aloziuos,#Uganda,Kindly consider #giving back to #poor orphans in #Uganda as one way to #change their lives and #empower them for the #future. Every little #donation is welcomed you can donate through https://t.co/Cd5vKiXEY0 on +256708839171 #charity #donate #sponsorachild #Kindness #Prayers https://t.co/tTvVq9eDBR,1308855738408857601,Alozious Matovu,0.6527,Politics,Uganda
9/23/2020 19:36,Uganda,19651,21604,Uganda,"Edison, NJ",1,patrickoyulu,#Uganda,....Gaucho Grill | Bite and Groove. @GrillGaucho #Bwebajja #Uganda https://t.co/4zsaWD63pu,1308852882339397633,OPP #StayHome #WashYourHands,0,Politics,Uganda
9/23/2020 19:29,Uganda,15,29,Uganda,,3,feminstyle,#Uganda,"FemInStyle Africa is a magazine for the African Woman, by African Women. We will be launching on 28th Sept, next week. Save the date! #EricaOnceSaid #JKlive #Magoha #TV47OnDSTV #Botswana #SouthAfrica #feminstyleafrica #genderequity #Uganda https://t.co/ws1Cy0nUzZ",1308851016478138368,feminstyle.africa,0.5411,Politics,Uganda
9/23/2020 19:29,Uganda,1147,107,Uganda,,1,lilimobeth,#Uganda,#Uganda No one deserves to go through this. Horrendous! Bring him to book. https://t.co/c4dBaHOrnS,1308850996567846912,Aubriana Aurora,-0.7901,Politics,Uganda
9/23/2020 19:27,Uganda,651,653,Uganda,Uganda,0,the_allister,#Uganda,"""We are aware that some parents had paid all fees for first term but others had not. We are also aware that [#Uganda's] schools have had to continue incurring expenses...during the school closure [like] paying staff and maintaining the school facilities” https://t.co/9syKSSlxzT",1308850576420204545,Allister,0,Politics,Uganda
9/23/2020 19:09,Uganda,1776,1257,Uganda,Everywhere,0,ActivistIntl,#Uganda,#ClimateChange #ClimateWeek #ClimateCrisis #ClimateStrike #Uganda we are listening https://t.co/uIV2vywKln,1308845947636584455,Activist Int'l,0,Politics,Uganda
9/23/2020 19:09,Uganda,417022,1822,Uganda,Africa,2,allafrica,#Uganda,Food and Agricultural Agency Warns of Severe Dry Spell in Uganda https://t.co/ijoSluYukl #Uganda https://t.co/golX6xQOmQ,1308845895170093060,allAfrica.com,-0.4588,Politics,Uganda
9/23/2020 19:05,Uganda,1258,962,Uganda,"Ann Arbor, MI, USA",1,isciences,#Uganda,Water anomalies forecast Sep-Nov 2020 for #Africa. #Water deficits will shrink &amp; downgrade. Surpluses will persist in the #Sahel #Tanzania #Uganda (E) #Kenya (W). https://t.co/fw7rxcvD6h https://t.co/hnjrwl66MI,1308844855892811776,"ISCIENCES, LLC",0,Politics,Uganda
9/23/2020 19:03,Uganda,102,146,Uganda,buziga ,0,sohanie6,#Uganda,@BBNaija @LiptonIceTeaNG Nengi off the stage😂 we don’t want bend over strokes🤗 Neo 🙌🏽 #uganda  #BBNaija,1308844387787583489,sohanie,0.0772,Politics,Uganda
9/23/2020 18:58,Uganda,4250,337,Uganda,,0,Steve_RF,#Uganda,School reopening: Janet Museveni issues guidelines to parents who had paid First Term Fees before closure https://t.co/EkOzno9VLc #education #Uganda,1308843306944782336,Steve D,0,Politics,Uganda
9/23/2020 18:58,Uganda,175,17,Uganda,Uganda🇺🇬,0,thepearltimes,#Uganda,School reopening: Janet Museveni guides schools on how to handle the issue of parents who had paid First Term Fees before closure | #PearlTimesNews | #Uganda | #UgandaNews | #schoolreopening   Read: https://t.co/e9srX0PGTT  Photo: Courtesy  https://t.co/e9srX0PGTT,1308843114912776192,The Pearl Times,0.3612,Politics,Uganda
9/23/2020 18:57,Uganda,511,564,Uganda,"Kampala, Uganda",0,Mahadikungu,#Uganda,"Sorry for the @NRMOnline Secretariat, it will come out of Messi Inshallah. #UgandaDecides2021 #Uganda #StaySafeUg https://t.co/a1HdvL7ZXs",1308843008956215298,Kungu Al-mahadi Adam,-0.0772,Politics,Uganda
9/23/2020 18:51,Uganda,7535,2268,Uganda,"New York, NY",2,allimadi,#Uganda,#Uganda: State Department Condemns Arrest of #BlackStarNews Columnist  https://t.co/YdW5zZUF9P,1308841378642833408,allimadi,-0.6908,Politics,Uganda
9/23/2020 18:45,Uganda,18,27,Uganda,"Jinja, Uganda",0,baw_digital,#Uganda,@baw_digital  Social Media Marketing Agency | Call: +256 757 897256 #bawdigital #buildingbrands #seojinja #uganda https://t.co/LVWEir7liL,1308839995961233409,Baw Digital,0,Politics,Uganda
9/23/2020 18:40,Uganda,37,106,Uganda,Uganda,0,TimothyEmong,#Uganda,"Can I see by the show of hands the gentle men &amp; ladies with some  financial trading experience, it doesn't matter if you are good at it or not! #uot #uganda @USEUganda  @TheMatundaMan",1308838595915132928,🇺🇬🇸🇸🇧🇮🇷🇼🇶🇦The Negotiator®,0.72,Politics,Uganda
9/23/2020 18:27,Uganda,255,215,Uganda,+256 | Kyadondo - Buganda. (U),2,mckivumbi,#Uganda,Great energy from the #SafePalUg team; @NantumeNurah @kateregga_E @1996Racheal @NantumeNurah on this project.  #Uganda can now report &amp; receive help conveniently on #GBV #HIV #Malaria #SRH via @safepalapp.  Cc.@AKasingye @EstherBirungi4 https://t.co/rRRozvDej4,1308835477215211521,Kimbowa McKivumbi,0.836,Politics,Uganda
9/23/2020 18:25,Uganda,4250,337,Uganda,,0,Steve_RF,#Uganda,What it will take to restore the Ivory Tower https://t.co/EMoM9sgAhN #MakerereFire #education #Uganda @MakerereU,1308834836631650304,Steve D,0.296,Politics,Uganda
9/23/2020 18:23,Uganda,1147,107,Uganda,,6,lilimobeth,#Uganda,"#Uganda NUP/PP☂️ The Ekyooto team is travelling to all corners of  the country to empower village teams. For ground work inquiries and support, contact Mr. Kibuuka Moses on +256702870652.  Vote for #NUP/PP ☂️ Be vigilant  Protect your vote https://t.co/utvHa9P1IL",1308834416937046018,Aubriana Aurora,0.7184,Politics,Uganda
9/23/2020 18:21,Uganda,177,261,Uganda,"Kampala, Uganda",0,RespTourismUG,#Uganda,@GaneandMarshall @tdg_trekking Thank you for trekking the #Kilimanjaro in #tanzaniaunforgettable  For All you need to know as you trek up Rwenzori Mountains in #Uganda here: https://t.co/8T68FOG0wl #trekking #mountain #ruwenzori #safari #adventure #climbing #NationalPark #uganda,1308833812336578560,RespTourismUG,0.3612,Politics,Uganda
9/23/2020 18:21,Uganda,123,136,Uganda,,0,OriPomson,#Uganda,"Nevertheless, would be interesting to see if #Uganda or #DRC object to selection, and how that may affect selection process. 4/END",1308833792979857408,Ori Pomson,0.4019,Politics,Uganda
9/23/2020 18:21,Uganda,123,136,Uganda,,0,OriPomson,#Uganda,"It then requested the parties for their observations on these experts within 8 days. Interestingly (revealingly?), the first paragraph in the dispositif in #Costa_Rica v #Nicaragua is very similar to that in #DRC v #Uganda. 2/ https://t.co/lmBENos8yA",1308833788487708680,Ori Pomson,0.6597,Politics,Uganda
9/23/2020 18:13,Uganda,3507,3289,Uganda,,2,PIlungaKayumbi,#Uganda,"@CIJ_ICJ @africaupdates Please, extend it to #Rwanda as well. The fought both #Rwanda and #Uganda in #DRC!",1308831747480616961,Paul Ilunga Kayumbi (BENA MPUKA),0.4753,Politics,Uganda
9/23/2020 18:07,Uganda,975,96,Uganda,Kigali,2,ShwanShan12,#Uganda,@commonwealthsec @PaulKagame @PScotlandCSG @CHOGM2021 #Rwanda: Never give in to dictatorship.   @UKinRwanda @JamesDuddridge @DominicRaab  @EUinRW #Kenya #Uganda #Burundi @PhGoffin @BorisJohnson @EmmanuelMacron @ClarenceHouse #RWoT   https://t.co/y3aEpPPixU,1308830277695877121,#KibehoMassacre,0,Politics,Uganda
9/23/2020 18:06,Uganda,4250,337,Uganda,,0,Steve_RF,#Uganda,"UNEB, school calendar released https://t.co/HmVA7DPtC8 #education #Uganda",1308830067062169601,Steve D,0,Politics,Uganda
9/23/2020 18:01,Uganda,5203,1463,Uganda,Worldwide,6,gfc123,#Uganda,"Read this article by @nape36272826 &amp; @KAWOYDA about the impacts of #palmoil plantations on #community livelihoods and #women on Bugala Island, #Uganda 👉https://t.co/36jQmKUaWg https://t.co/fxzttplCKs",1308828906980507648,Global Forest Coalition (GFC),0.2263,Politics,Uganda
9/23/2020 18:01,Uganda,4250,337,Uganda,,0,Steve_RF,#Uganda,Parliament queries planned reopening of schools https://t.co/gfOQLT9mRw #Uganda #education #schoolsreopening,1308828760242872326,Steve D,0,Politics,Uganda
9/23/2020 18:00,Uganda,4250,337,Uganda,,0,Steve_RF,#Uganda,Uncertainty shrouds private teachers COVID-19 fund #education #teachers #Uganda  https://t.co/jR2w9r3wxq,1308828579388690434,Steve D,-0.34,Politics,Uganda
9/23/2020 17:59,Uganda,4250,337,Uganda,,0,Steve_RF,#Uganda,Government releases new calendar for schools https://t.co/izyEUz9WG3 via @DailyMonitor #education #Uganda,1308828277360988160,Steve D,0,Politics,Uganda
9/23/2020 17:58,Uganda,4250,337,Uganda,,0,Steve_RF,#Uganda,Government is considering automatic promotion of non-candidates students to the next class when schools fully reopen in 2021 based on assessment of the knowledge they will have acquired during home-based learning #education #Uganda https://t.co/MoU0hQlW41,1308828154463694855,Steve D,0,Politics,Uganda
9/23/2020 17:58,Uganda,149,401,Uganda,Kampala Uganda,0,MillenniumDynas,#Uganda,No one is perfect that's why the pencil has an eraser.  #WednesdayWisdom #millenniumdynastyhotel #hotel #uganda,1308828131583721473,Millennium Dynasty,0.3612,Politics,Uganda
9/23/2020 17:57,Uganda,4250,337,Uganda,,0,Steve_RF,#Uganda,Students won't repeat classes due to Covid - Govt https://t.co/D1x4dLeDzB via @DailyMonitor #education #Uganda,1308827945377636353,Steve D,0,Politics,Uganda
9/23/2020 17:57,Uganda,3956,257,Uganda,"Buganda, Uganda",7,BuffaloSoldierA,#Uganda,Kale Team #PeoplePower Greater Masaka (bannabuddu) are doing great with the #EachOneTeachOne. This is a wonderful poster outlining #NUPs #Fist5 in Luganda!  Era #FfeNgaABaganda tusiimye👌😁  #VoteNUP ☂️ #LondaNUP  #Kyagulanyi4President ✊  #Uganda https://t.co/k6NjkqF4Rx,1308827864989609986,Buffalo Soldier🐃,0.8908,Politics,Uganda
10/6/2020 11:04,Uganda,110,238,Uganda,"Mbale, Uganda",0,sasacoffeeug,#Uganda,"Coffee Facts: Hawaii is the only American state that grows coffee  Good coffee growing conditions are dependent on variables such as high altitudes, tropical climates and rich soil.   #uganda #CorporateService2020 #kampala #coffee #holidays #facts #InformationSeeking #tourism https://t.co/c7UFTQJWdQ",1313434930194583557,Sasa Coffee Trading Company,0.802,Politics,Uganda
10/6/2020 10:56,Uganda,1432,1020,Uganda,,3,DesireAmanya,#Uganda,"Do not miss out on what's is coming to this Independence Day! The UG Connect Peace and love concert ""  This will be live on Facebook. The concert is free and live as #Uganda Celebrates her 58th Independence. @IamApass https://t.co/ZjffsEV06D",1313432981550387201,Desire K Amanya 💐,0.9472,Politics,Uganda
10/6/2020 10:54,Uganda,26205,23504,Uganda,"Nairobi, Kenya",0,bigkevke,#Uganda,COMPLIANCE is safety! Fumigate before you start operations! Buy NOW. #ArrestWairiaAndSabina #grade4 #EnoughIsEnough #educationcsgeorgemagoha #7SundayEvent #CustomerServiceWeek2020 #fuliza #amerix #tuskys #tiktokduet #ndindinyoro #kemsa #RestInPeace #ncic #msee #uganda https://t.co/gtUhPyinMm,1313432365381939203,Big Kev Kenya,0.5242,Politics,Uganda
10/6/2020 10:53,Uganda,77623,3416,Uganda,"Rome, Lazio",0,FAOstatistics,#Uganda,"Ketty Okello, a 64-year-old #farmer👩‍🌾 from Apac, #Uganda 🇺🇬 proudly displays her new grain silo - provided by a #Swiss🇨🇭-funded @FAO @IFAD @WFP project aimed at decreasing #foodloss &amp; #foodwaste   Thanks to the new silo &amp; training, Ketty has: ⬇️postharvest losses ⬆️earnings https://t.co/8nCSHFT4gM",1313432184271839232,FAO Statistics,0.5859,Politics,Uganda
10/6/2020 10:41,Uganda,81126,1118,Uganda,Uganda,0,ChimpReports,#Uganda,Children’s Health Month: Ministry of Health Gears Up for Integrated #ChildHealth Days' Activities  #ChimpReportsNews #Uganda #UgandaNews #Featured #MaternalHealth @MorikuJoyce @DianaAtwine @MinofHealthUG #TeachersDay #UGAT58 #TuesdayMotivation #News https://t.co/9FC8DOhORl,1313429162363887617,ChimpReports,0,Politics,Uganda
10/6/2020 10:41,Uganda,354186,988,Uganda,"Abidjan, Côte d’Ivoire",5,AfDB_Group,#Uganda,"REMINDER: Join us today to to unpack the socioeconomic impact of the #COVID19 pandemic in #Ethiopia, #Malawi, #Nigeria and #Uganda.   Register: https://t.co/6zxNQzODKQ https://t.co/2WQCibdspI",1313429147092422656,African Development Bank Group,0.296,Politics,Uganda
